dress_id,rgb,classified_color
B00BNN3BA4,"[33, 32, 33]",black
B005LC4IRI,"[20, 19, 24]",black
B00DUH20M6,"[195, 195, 198]",white
B003ILV2XC,"[200, 211, 211]",white
B00BRBTSJK,"[229, 228, 121]",white
B00E9E8YAQ,"[24, 45, 79]",black
B00BKWY3M8,"[241, 229, 229]",white
B00BNN8QGI,"[45, 39, 51]",black
B008P321MO,"[229, 229, 228]",white
B008P321MO,"[222, 222, 220]",white
B008P321MO,"[33, 33, 33]",black
B007M8PBEI,"[84, 100, 156]",blue
B003XT92YU,"[206, 207, 210]",white
B004I7F0YW,"[206, 216, 226]",white
B004I7F0YW,"[206, 216, 226]",white
B00A17VTVG,"[31, 43, 23]",black
B0080BCXPQ,"[28, 26, 28]",black
B0080BCXPQ,"[26, 25, 27]",black
B00BXB7S5A,"[229, 55, 25]",red
B003ILHHD6,"[246, 206, 205]",white
B002UWIYTU,"[129, 18, 22]",red
B00EY9K7PQ,"[241, 241, 235]",white
B00EY9K7PQ,"[242, 241, 235]",white
B00BSWF93W,"[20, 132, 178]",blue
B00DOLD2M0,"[26, 28, 43]",black
B008596N18,"[147, 19, 81]",red
B005VTUDF2,"[210, 25, 31]",red
B002TJQSWO,"[5, 42, 161]",blue
B002TJQSWO,"[7, 45, 161]",blue
B00CWZSI1O,"[50, 62, 137]",blue
B00CWZSI1O,"[48, 61, 135]",blue
B00FFYR9Q4,"[42, 37, 40]",black
B009QW41TE,"[244, 244, 237]",white
B00AOHEVDG,"[50, 62, 137]",blue
B00E7YNRQ4,"[243, 49, 40]",red
B00D3ECZBW,"[33, 134, 110]",green
B007MLVOVY,"[215, 209, 213]",white
B0083TEEL6,"[242, 242, 239]",white
B00FL9390S,"[218, 32, 71]",red
B008YQKQJC,"[210, 207, 194]",white
B008YQKQJC,"[210, 207, 194]",white
B00BNH3QAA,"[51, 56, 58]",black
B008NFLVRU,"[226, 218, 225]",white
B008L0LH7G,"[72, 65, 72]",black
B00AQAAT46,"[86, 39, 76]",black
B007WA25BI,"[43, 41, 41]",black
B00AKR46Y4,"[53, 52, 53]",black
B00AKR46Y4,"[244, 244, 244]",white
B0040JHGMC,"[210, 204, 208]",white
B002ADKONS,"[32, 33, 35]",black
B006WM4OCU,"[240, 238, 237]",white
B0035LDH7O,"[23, 21, 22]",black
B0073QR7U0,"[188, 201, 194]",white
B0073QR7U0,"[188, 201, 193]",white
B00ASWYG28,"[220, 231, 241]",white
B00ASWYG28,"[227, 235, 241]",white
B008OIKMFI,"[34, 34, 36]",black
B004KHVL5C,"[84, 54, 99]",black
B006NU5Z60,"[221, 53, 105]",red
B00FBR27B2,"[130, 87, 71]",red
B00CL7Z762,"[5, 49, 118]",black
B00CL7Z762,"[242, 241, 239]",white
B00CL7Z762,"[13, 52, 118]",black
B00DQG1V80,"[241, 37, 60]",red
B00A36NZMG,"[25, 15, 22]",black
B007Y368XY,"[38, 35, 36]",black
B002L4JXE2,"[94, 110, 121]",black
B002L4JXE2,"[94, 110, 121]",black
B002L4JXE2,"[94, 110, 122]",black
B00BF3FAMY,"[217, 217, 217]",white
B007IWZSWI,"[159, 41, 78]",red
B0065CWHLW,"[22, 19, 22]",black
B009LII1MQ,"[39, 26, 56]",black
B008G0HR1Q,"[36, 29, 27]",black
B008G0HR1Q,"[36, 29, 27]",black
B008G0HR1Q,"[34, 29, 26]",black
B00CRBDDY0,"[235, 236, 237]",white
B00D8MWDXE,"[35, 35, 36]",black
B009E2DLCO,"[41, 23, 37]",black
B0090SF7WE,"[18, 21, 24]",black
B0090SF7WE,"[19, 20, 23]",black
B004ZWEGOA,"[21, 18, 19]",black
B005S01A2O,"[195, 197, 197]",white
B005JR1ISW,"[23, 19, 18]",black
B00CF346O6,"[246, 239, 234]",white
B00C6B66JK,"[17, 14, 30]",black
B008Z0ODKA,"[223, 221, 223]",white
B00AU1U4X2,"[38, 183, 229]",blue
B00AA6F9DW,"[61, 33, 73]",black
B005XW1D38,"[63, 60, 57]",black
B005XW1D38,"[236, 235, 233]",white
B00EE0Y4AY,"[37, 45, 49]",black
B00967CKF6,"[234, 232, 233]",white
B0084YK4QY,"[241, 239, 240]",white
B0084YK4QY,"[45, 31, 36]",black
B008VPNPBW,"[24, 36, 45]",black
B003XS50II,"[246, 226, 65]",white
B003XS50II,"[242, 223, 60]",white
B00BR3B5NU,"[128, 78, 75]",red
B004BQS6EG,"[231, 231, 228]",white
B004ZF6TYC,"[237, 237, 237]",white
B004MKLZTO,"[248, 244, 241]",white
B009S3I3PE,"[7, 111, 100]",black
B009S3I3PE,"[7, 111, 101]",black
B00BR1T9GW,"[146, 12, 94]",red
B00BR1T9GW,"[141, 11, 85]",red
B00B52AZ3Y,"[85, 110, 137]",blue
B00B52AZ3Y,"[85, 110, 137]",blue
B00BMUWRGM,"[102, 165, 181]",white
B00BMUWRGM,"[103, 165, 182]",white
B009K5RLGM,"[43, 46, 68]",black
B009K5RLGM,"[55, 75, 121]",black
B004ZWPAWW,"[95, 133, 176]",blue
B00BTN3VY4,"[34, 62, 194]",blue
B00A7HU5LK,"[217, 191, 212]",white
B00CALT7BK,"[236, 236, 238]",white
B009KQV00E,"[13, 25, 86]",black
B008IE305W,"[210, 71, 52]",red
B008G3KWTW,"[238, 236, 232]",white
B00367P4Y6,"[26, 26, 26]",black
B00367P4Y6,"[26, 26, 26]",black
B005QK4EJW,"[16, 14, 17]",black
B00741MYMA,"[6, 133, 69]",green
B00741MYMA,"[6, 133, 69]",green
B005XDCPK2,"[229, 227, 226]",white
B005XDCPK2,"[229, 226, 226]",white
B00B4YZ1UK,"[9, 107, 190]",blue
B00DEM3BN4,"[33, 33, 33]",black
B00CE91NDS,"[69, 134, 206]",blue
B00AFS3AFE,"[25, 23, 36]",black
B00AFS3AFE,"[27, 26, 37]",black
B008Q7SIJY,"[132, 150, 167]",white
B00E34SMMM,"[31, 30, 36]",black
B00B7I3RRC,"[37, 29, 34]",black
B00D65QCT4,"[236, 54, 58]",red
B00E96GL9U,"[31, 28, 27]",black
B0076ZZGJ2,"[238, 90, 19]",red
B0076ZZGJ2,"[238, 89, 19]",red
B0076ZZGJ2,"[235, 95, 28]",red
B006WLBOB0,"[209, 7, 29]",red
B006WLBOB0,"[249, 245, 245]",white
B00B7GJGOM,"[198, 80, 87]",red
B001PIG956,"[57, 57, 53]",black
B007D7DXWA,"[185, 73, 67]",red
B0085U1C54,"[133, 62, 89]",red
B00BJSE8K0,"[161, 223, 140]",white
B00BJSE8K0,"[157, 218, 138]",white
B0061JOMHG,"[240, 238, 239]",white
B004X5B6J2,"[140, 89, 109]",red
B002TK59CS,"[185, 188, 192]",white
B008E6COYC,"[243, 243, 243]",white
B008E6COYC,"[19, 19, 19]",black
B008ERGCGW,"[40, 20, 32]",black
B005WY5MUC,"[225, 225, 225]",white
B005WY5MUC,"[225, 225, 225]",white
B003N64A22,"[69, 59, 63]",black
B00CV183OG,"[39, 25, 33]",black
B00FIEC49S,"[41, 38, 45]",black
B00CP3D1EW,"[236, 235, 231]",white
B007WAEN86,"[249, 245, 247]",white
B007WAEN86,"[249, 245, 247]",white
B00DUQ6H0S,"[235, 233, 232]",white
B009S3FZVY,"[150, 27, 35]",red
B009S3FZVY,"[233, 203, 204]",white
B007VCY6YG,"[34, 150, 159]",blue
B00BAZOGZY,"[183, 184, 184]",white
B003VWOXA2,"[15, 210, 144]",green
B003VWOXA2,"[15, 209, 144]",green
B0062JO4G4,"[24, 22, 22]",black
B008BBCRIS,"[90, 87, 108]",black
B008BBCRIS,"[133, 142, 167]",white
B007K7X0JE,"[235, 233, 232]",white
B007K7X0JE,"[244, 244, 243]",white
B007K7X0JE,"[236, 234, 233]",white
B00BF3BGJU,"[155, 43, 113]",red
B00EWKABB2,"[230, 38, 48]",red
B009CC8WSO,"[246, 226, 235]",white
B00A9Q73UK,"[112, 112, 112]",black
B004IK9D24,"[244, 243, 238]",white
B00DB3GCLE,"[44, 149, 158]",blue
B0073ESIMS,"[18, 15, 17]",black
B0073ESIMS,"[16, 15, 15]",black
B00EHJ5FT6,"[187, 186, 188]",white
B00A36NLFW,"[22, 17, 15]",black
B00A36NLFW,"[24, 19, 17]",black
B00A36NLFW,"[238, 237, 235]",white
B004QZBD88,"[242, 241, 235]",white
B004QZBD88,"[11, 10, 10]",black
B004QZBD88,"[11, 10, 10]",black
B00C31JB9K,"[169, 61, 91]",red
B00CH37T34,"[249, 247, 239]",white
B007HI6IZY,"[233, 212, 215]",white
B004QP20YE,"[113, 113, 136]",blue
B009EVHHDE,"[240, 240, 237]",white
B009YMYMOU,"[44, 44, 44]",black
B004CR62B8,"[241, 239, 234]",white
B0078PDXAE,"[38, 34, 35]",black
B00BKWY64I,"[74, 80, 116]",black
B00AA6F4XC,"[70, 52, 136]",blue
B00AA6F4XC,"[70, 52, 136]",blue
B007YBDPR8,"[191, 190, 188]",white
B008COE28W,"[166, 21, 47]",red
B003D8C0UY,"[239, 239, 246]",white
B008AMFQWM,"[24, 23, 25]",black
B00D0Y6XM2,"[39, 53, 64]",black
B003YKEZLI,"[213, 211, 211]",white
B004HN2X42,"[185, 185, 185]",white
B00CXO7AM2,"[208, 180, 196]",white
B00CXO7AM2,"[207, 177, 194]",white
B008D0DY2A,"[44, 88, 123]",black
B008E6IAJK,"[245, 244, 243]",white
B004YHIB1U,"[212, 173, 45]",red
B00A88GD64,"[234, 111, 91]",red
B00A88GD64,"[238, 108, 89]",red
B00A88GD64,"[27, 25, 24]",black
B00E96PV5U,"[25, 25, 31]",black
B00E96PV5U,"[225, 224, 221]",white
B00E96PV5U,"[26, 26, 30]",black
B007IR1SFE,"[228, 229, 220]",white
B00A3G8R9C,"[238, 230, 235]",white
B00A3G8R9C,"[233, 220, 227]",white
B00BG3NNWM,"[230, 241, 242]",white
B00BG3NNWM,"[76, 197, 218]",white
B004M18AKU,"[32, 28, 30]",black
B008A4RHC2,"[22, 17, 20]",black
B00DRAYTPC,"[227, 226, 224]",white
B00CPIZG7C,"[73, 70, 77]",black
B00CIUB0U4,"[242, 242, 240]",white
B00CIUB0U4,"[245, 245, 244]",white
B000W0PR38,"[242, 242, 242]",white
B000W0PR38,"[241, 241, 241]",white
B00814KITU,"[8, 86, 104]",black
B00A0NCIV6,"[204, 210, 200]",white
B002VLCK3Q,"[45, 113, 171]",blue
B0066CUS6M,"[17, 15, 19]",black
B0066CUS6M,"[28, 25, 28]",black
B0066CUS6M,"[241, 241, 241]",white
B0033WS3OC,"[42, 41, 42]",black
B0054P9EWG,"[209, 207, 205]",white
B003CIPRNW,"[11, 10, 11]",black
B003CIPRNW,"[20, 19, 19]",black
B0067QCSYC,"[217, 224, 223]",white
B005LCS054,"[141, 138, 147]",white
B008R8KNMM,"[102, 100, 102]",black
B003F782DW,"[59, 65, 103]",black
B007ZJSKMY,"[72, 71, 70]",black
B00AFS35IQ,"[65, 62, 59]",black
B00AFS35IQ,"[174, 193, 27]",green
B00CTHMC1M,"[187, 180, 189]",white
B004KIBJZI,"[29, 32, 25]",black
B00BXG71UW,"[234, 230, 225]",white
B00BXG71UW,"[213, 107, 73]",red
B00CY2EH0G,"[191, 11, 38]",red
B0085M705S,"[56, 56, 56]",black
B00D5UIPGS,"[164, 53, 109]",red
B00D5UIPGS,"[146, 51, 97]",red
B00D5UIPGS,"[168, 52, 112]",red
B003AZ7WMQ,"[79, 101, 96]",black
B00244L0PE,"[20, 22, 19]",black
B00244L0PE,"[20, 22, 19]",black
B00244L0PE,"[20, 22, 19]",black
B00107DBXU,"[223, 115, 155]",white
B00107DBXU,"[212, 100, 138]",red
B00107DBXU,"[225, 120, 160]",white
B0088RT7DI,"[13, 15, 14]",black
B00CLCI29G,"[40, 33, 34]",black
B00CXMLGT2,"[187, 66, 116]",red
B0035WTT7K,"[216, 213, 208]",white
B0035WTT7K,"[19, 17, 17]",black
B0099SRL2Y,"[199, 38, 50]",red
B0099SRL2Y,"[200, 38, 50]",red
B009BJ5V1Y,"[248, 241, 240]",white
B009BJ5V1Y,"[231, 19, 27]",red
B002A8LFLI,"[236, 223, 233]",white
B002A8LFLI,"[229, 210, 221]",white
B002A8LFLI,"[229, 209, 221]",white
B005X4PJ9K,"[16, 13, 16]",black
B005X4PJ9K,"[19, 18, 19]",black
B005X4PJ9K,"[16, 13, 17]",black
B005DN8RVI,"[69, 129, 174]",blue
B008D7EARG,"[16, 12, 16]",black
B008D7EARG,"[16, 12, 16]",black
B008D7EARG,"[245, 245, 245]",white
B004XY4OCE,"[52, 49, 55]",black
B0032RJNOM,"[27, 30, 33]",black
B007N6L5G2,"[179, 47, 100]",red
B00CIAINUO,"[132, 132, 131]",white
B00CIAINUO,"[131, 130, 130]",white
B00CIAINUO,"[132, 132, 132]",white
B009COPOII,"[204, 39, 50]",red
B00BTHRGKK,"[164, 71, 62]",red
B00BTHRGKK,"[164, 71, 62]",red
B006LFOJ64,"[167, 33, 56]",red
B0058P6TES,"[156, 152, 147]",white
B0058P6TES,"[155, 152, 146]",white
B00CJ5O9GK,"[157, 158, 154]",white
B00CJ5O9GK,"[37, 37, 34]",black
B00DJG67AY,"[242, 242, 222]",white
B00DJG67AY,"[243, 242, 222]",white
B007LAQR9U,"[240, 239, 238]",white
B001T4ZATW,"[146, 102, 137]",red
B00CIQPK9K,"[247, 247, 244]",white
B00DP4X3U2,"[176, 57, 80]",red
B00CTT4FFG,"[81, 85, 133]",blue
B009LIBKUG,"[60, 60, 60]",black
B00BJEN7ZQ,"[18, 16, 17]",black
B008YQXJFU,"[200, 202, 205]",white
B008YQXJFU,"[200, 202, 205]",white
B00E9S8QXW,"[241, 241, 230]",white
B003AIKSE2,"[247, 242, 243]",white
B008RUHQ0W,"[208, 207, 190]",white
B00FGCNF90,"[243, 240, 235]",white
B008OPNMZ8,"[243, 242, 241]",white
B005J29T8S,"[19, 17, 17]",black
B005J29T8S,"[17, 15, 16]",black
B00CN3YPIU,"[23, 23, 23]",black
B00CIAIANE,"[229, 225, 222]",white
B0058ZYM38,"[19, 18, 20]",black
B004K8K1RU,"[235, 48, 62]",red
B0076R5PHS,"[214, 205, 211]",white
B0076R5PHS,"[214, 205, 211]",white
B00BGD0WSA,"[35, 35, 35]",black
B0038KMLAQ,"[149, 14, 14]",red
B0038KMLAQ,"[149, 14, 14]",red
B008ZXTX84,"[135, 24, 50]",red
B008ZXTX84,"[48, 47, 49]",black
B00DDVV47Q,"[92, 18, 50]",black
B00DDVV47Q,"[91, 18, 50]",black
B00BQMZEA2,"[67, 65, 68]",black
B00BQMZEA2,"[67, 65, 68]",black
B0069J53JY,"[19, 18, 21]",black
B006GOAIOC,"[37, 32, 32]",black
B00A16F8JQ,"[149, 149, 154]",white
B00EDMIIGE,"[229, 218, 144]",white
B006WXB062,"[224, 221, 223]",white
B0087H3CQ2,"[130, 102, 123]",red
B003KCLMV6,"[29, 14, 33]",black
B00BM7318S,"[244, 235, 234]",white
B00841L7CM,"[191, 188, 184]",white
B00841L7CM,"[191, 188, 184]",white
B004HEXG24,"[57, 70, 83]",black
B004HEXG24,"[57, 70, 83]",black
B00DQHXEKW,"[247, 244, 244]",white
B00DQHXEKW,"[247, 244, 244]",white
B00BQTNA9M,"[246, 237, 237]",white
B00ARPXFIC,"[143, 15, 24]",red
B004T5EP1W,"[226, 216, 228]",white
B00AHGAAUW,"[42, 50, 73]",black
B00AHGAAUW,"[42, 50, 72]",black
B009P8WQ50,"[240, 237, 237]",white
B00BUC1FU6,"[36, 31, 33]",black
B00EM639HO,"[242, 242, 242]",white
B0087DQTCK,"[74, 81, 131]",blue
B00D4DPOL0,"[50, 74, 82]",black
B0096NMCNU,"[244, 243, 243]",white
B0096NMCNU,"[14, 12, 17]",black
B00CBDQ90E,"[141, 57, 108]",red
B00AYQEJ3O,"[210, 204, 207]",white
B008VPNL70,"[183, 59, 66]",red
B007Z1ADEK,"[24, 14, 15]",black
B007Z1ADEK,"[23, 14, 15]",black
B0020MKZ3I,"[217, 214, 217]",white
B00A13GDL6,"[19, 17, 23]",black
B00AB15IJG,"[31, 32, 30]",black
B00CLDPTOG,"[231, 234, 237]",white
B007MBUJ6U,"[232, 232, 234]",white
B00C1UBWJ0,"[238, 202, 230]",white
B00C1UBWJ0,"[238, 202, 229]",white
B004HFQQKW,"[246, 244, 245]",white
B004HFQQKW,"[246, 245, 246]",white
B007FGTUR6,"[212, 112, 169]",white
B007FGTUR6,"[212, 113, 169]",white
B00GMSZ3BA,"[221, 222, 228]",white
B00AIXP482,"[52, 48, 54]",black
B00AIXP482,"[47, 45, 50]",black
B008DSMW20,"[199, 199, 196]",white
B008DSMW20,"[199, 199, 196]",white
B008DSMW20,"[19, 19, 19]",black
B000OVR5E4,"[120, 6, 25]",black
B000OVR5E4,"[249, 245, 246]",white
B00G6BXHX4,"[74, 15, 18]",black
B00AKB3TUC,"[152, 198, 188]",white
B007M4KYK8,"[30, 30, 30]",black
B007M4KYK8,"[9, 9, 9]",black
B007M4KYK8,"[9, 8, 8]",black
B006W5T48Q,"[9, 117, 135]",blue
B004VT7EC8,"[212, 212, 218]",white
B00BEOJLKQ,"[195, 192, 190]",white
B00BQX4C3Q,"[32, 31, 31]",black
B00BQX4C3Q,"[31, 30, 30]",black
B004LE2GKI,"[59, 44, 47]",black
B007ZSXCPK,"[242, 238, 233]",white
B007ZSXCPK,"[241, 238, 232]",white
B007WASNW8,"[38, 35, 38]",black
B007WASNW8,"[38, 35, 38]",black
B007IUX6TM,"[249, 242, 247]",white
B007IUX6TM,"[249, 242, 247]",white
B005VLXV6I,"[55, 53, 54]",black
B008QW079I,"[157, 25, 107]",red
B001KZH9SU,"[225, 222, 219]",white
B001KZH9SU,"[40, 36, 35]",black
B001KZH9SU,"[226, 224, 221]",white
B001KZH9SU,"[226, 223, 220]",white
B00BJ7HP42,"[239, 234, 233]",white
B00B6DHGAW,"[26, 22, 22]",black
B00B6DHGAW,"[27, 24, 23]",black
B00AVVAW1K,"[114, 21, 49]",black
B00AVVAW1K,"[114, 21, 49]",black
B00FGQRKMO,"[248, 245, 246]",white
B005M02SYO,"[16, 14, 15]",black
B00DEO1VD4,"[77, 67, 110]",black
B009R7SBCG,"[245, 244, 244]",white
B004JF5OFS,"[221, 227, 203]",white
B0074PSMUY,"[210, 210, 210]",white
B0074PSMUY,"[211, 211, 211]",white
B004V2ONX8,"[225, 109, 106]",red
B004V2ONX8,"[225, 108, 107]",red
B00AJ4KFIO,"[247, 247, 241]",white
B00BW8J5JG,"[48, 128, 108]",green
B007GZZ1O2,"[57, 84, 157]",blue
B0032Z8JQ2,"[47, 41, 41]",black
B004TNXJI4,"[179, 48, 50]",red
B00B1JO99W,"[216, 238, 146]",white
B00B1JO99W,"[216, 238, 146]",white
B007V8LCTC,"[149, 140, 157]",white
B00D6E5RXW,"[47, 45, 59]",black
B00D6E5RXW,"[45, 44, 60]",black
B005SN1PVC,"[31, 27, 26]",black
B005SN1PVC,"[65, 64, 61]",black
B009RLGYHQ,"[21, 31, 35]",black
B0077I0FFS,"[31, 36, 36]",black
B0077I0FFS,"[30, 35, 35]",black
B00ENF0KJO,"[27, 28, 33]",black
B00ENF0KJO,"[27, 28, 33]",black
B00ENF0KJO,"[31, 31, 36]",black
B0073PZS70,"[251, 250, 235]",white
B00D73R5ZU,"[64, 69, 52]",black
B004JU2BUY,"[233, 232, 232]",white
B004JU2BUY,"[233, 233, 232]",white
B00CSB9352,"[229, 226, 223]",white
B00CSB9352,"[230, 227, 225]",white
B004IOQQV6,"[239, 238, 238]",white
B00BM824XA,"[117, 124, 94]",black
B007RTG8DK,"[7, 58, 70]",black
B004GTMPJ0,"[13, 11, 12]",black
B00BG45SEM,"[35, 34, 34]",black
B00BG45SEM,"[31, 30, 31]",black
B00BG45SEM,"[34, 34, 34]",black
B00EDS40GA,"[231, 227, 236]",white
B00A6SHMHU,"[211, 211, 212]",white
B00AJLDL24,"[31, 31, 30]",black
B00AJLDL24,"[30, 31, 30]",black
B0082BCRHI,"[232, 230, 222]",white
B0082BCRHI,"[232, 230, 222]",white
B00BTM7WJK,"[43, 40, 41]",black
B00B9R5BXE,"[24, 14, 16]",black
B00B9R5BXE,"[24, 14, 16]",black
B007RKTO6C,"[247, 246, 245]",white
B00D991JFO,"[135, 189, 151]",white
B00D991JFO,"[25, 24, 24]",black
B00ANW7S5K,"[21, 20, 20]",black
B004P2II08,"[116, 138, 141]",blue
B0089K2X58,"[241, 241, 240]",white
B008GXL2UU,"[32, 33, 34]",black
B00F2H1J1A,"[191, 50, 60]",red
B008HQKL8K,"[249, 244, 249]",white
B008HQKL8K,"[140, 10, 69]",red
B00DV2R32M,"[245, 243, 237]",white
B005NYPJRW,"[154, 65, 61]",red
B0040V7GQQ,"[241, 226, 216]",white
B0040V7GQQ,"[241, 226, 216]",white
B00E564NPI,"[44, 46, 60]",black
B00E564NPI,"[44, 46, 60]",black
B006VZXL36,"[19, 15, 18]",black
B007RB7LP2,"[17, 15, 17]",black
B00BKU7CZA,"[245, 245, 245]",white
B00BKU7CZA,"[39, 40, 45]",black
B00BKU7CZA,"[39, 40, 45]",black
B003LRXH68,"[61, 121, 162]",blue
B006U108DW,"[48, 56, 146]",blue
B00B7YC2EA,"[46, 61, 99]",black
B0052CHIF6,"[243, 239, 230]",white
B009TLS1U2,"[36, 34, 33]",black
B009TLS1U2,"[36, 34, 33]",black
B0063U1O1U,"[245, 235, 232]",white
B00C6PPT6W,"[234, 232, 227]",white
B008G0EG7O,"[166, 50, 75]",red
B008G0EG7O,"[167, 50, 75]",red
B0076R7R6A,"[73, 159, 93]",green
B00C5TD1M8,"[242, 242, 237]",white
B007I8SOXC,"[235, 233, 228]",white
B007315A36,"[10, 10, 10]",black
B007315A36,"[244, 244, 242]",white
B00APFDP7A,"[130, 40, 51]",red
B004MDLIR0,"[197, 195, 200]",white
B009LJ95N4,"[31, 32, 49]",black
B009I5VWHI,"[60, 58, 61]",black
B007N6LD64,"[32, 27, 36]",black
B005AGP1EO,"[111, 107, 109]",black
B005AGP1EO,"[110, 106, 107]",black
B007RUZ2R2,"[178, 180, 182]",white
B007RUZ2R2,"[189, 191, 190]",white
B007RUZ2R2,"[187, 187, 187]",white
B003AVMVTO,"[32, 28, 32]",black
B003AVMVTO,"[32, 28, 32]",black
B00B02V5BU,"[222, 108, 92]",red
B00B02V5BU,"[220, 105, 92]",red
B00B02V5BU,"[218, 110, 98]",red
B00B02V5BU,"[129, 77, 99]",red
B00857SK2K,"[18, 16, 18]",black
B0098NC5LC,"[17, 17, 17]",black
B0098NC5LC,"[249, 245, 239]",white
B003U6HQ3K,"[90, 18, 49]",black
B003U6HQ3K,"[90, 18, 49]",black
B007WAU75O,"[200, 111, 126]",red
B007WAU75O,"[24, 24, 24]",black
B004RDQD0M,"[241, 238, 230]",white
B00D7BZ4OG,"[68, 64, 88]",black
B00D7BZ4OG,"[68, 64, 88]",black
B001Q9E9VA,"[123, 121, 121]",black
B0065U2QTC,"[218, 216, 214]",white
B00A3ITMJE,"[232, 233, 235]",white
B00ATLEFAQ,"[216, 212, 209]",white
B00ATLEFAQ,"[228, 226, 223]",white
B00880KBV2,"[29, 27, 29]",black
B008FRIFM0,"[31, 29, 28]",black
B009IMP1ZU,"[20, 19, 19]",black
B005Q6JZ40,"[29, 27, 27]",black
B005Q6JZ40,"[25, 23, 23]",black
B005Q6JZ40,"[29, 27, 27]",black
B008G36RO6,"[215, 60, 106]",red
B008G36RO6,"[237, 237, 236]",white
B00A9T9NOG,"[239, 237, 231]",white
B00F4MX61E,"[179, 45, 61]",red
B0036TG1H8,"[212, 198, 205]",white
B00CMEMUZK,"[39, 173, 201]",blue
B003HB4PGO,"[217, 142, 53]",red
B00CH9MYQU,"[236, 224, 30]",red
B00D8RZKM0,"[36, 94, 134]",blue
B007N6CG9C,"[30, 43, 53]",black
B00CJQ0RQA,"[125, 49, 124]",black
B003L2UIQU,"[247, 237, 231]",white
B00BUTNPYI,"[32, 32, 33]",black
B00BUTNPYI,"[33, 32, 33]",black
B0053ABP3I,"[32, 30, 32]",black
B007P50UBC,"[248, 123, 119]",red
B00434FIBA,"[219, 216, 211]",white
B005JSXVLS,"[23, 18, 18]",black
B005JSXVLS,"[246, 245, 245]",white
B008B85EBI,"[30, 29, 40]",black
B007WA34XG,"[235, 84, 76]",red
B007WA34XG,"[235, 84, 75]",red
B007AAEUPO,"[200, 217, 202]",white
B007AAEUPO,"[200, 217, 202]",white
B0015PZ018,"[230, 54, 71]",red
B00AR5NIP2,"[213, 210, 205]",white
B0058BPN0S,"[58, 33, 52]",black
B0058BPN0S,"[46, 27, 41]",black
B00BPDCX60,"[210, 208, 209]",white
B008M4QKXW,"[11, 11, 11]",black
B008M4QKXW,"[163, 137, 114]",red
B002UHKNGM,"[46, 41, 43]",black
B007O2MG36,"[104, 71, 52]",black
B009KA1CEE,"[204, 119, 87]",red
B009KA1CEE,"[204, 119, 88]",red
B006DYETUE,"[188, 188, 189]",white
B0010VF36E,"[37, 37, 35]",black
B00368BHVY,"[23, 19, 24]",black
B004RDQ8W0,"[209, 208, 207]",white
B004RDQ8W0,"[35, 34, 36]",black
B004RDQ8W0,"[36, 36, 37]",black
B00BEMDD0C,"[247, 246, 244]",white
B0084JU6JE,"[23, 22, 24]",black
B0084JU6JE,"[20, 19, 19]",black
B008VEPHW8,"[28, 55, 68]",black
B007WR2YJO,"[108, 126, 177]",blue
B00AY5ZUCO,"[19, 35, 103]",black
B00AY5ZUCO,"[19, 34, 103]",black
B009LHGZKW,"[18, 17, 14]",black
B00AX8DI5S,"[19, 12, 12]",black
B008U8XKCO,"[25, 23, 22]",black
B008BDR6IC,"[20, 30, 30]",black
B00DGYIHLG,"[159, 9, 10]",red
B0079EHMVK,"[213, 103, 103]",red
B00B72E6ZU,"[244, 130, 121]",red
B00CLPOZFI,"[36, 24, 29]",black
B00DQCBY1S,"[240, 85, 94]",red
B00EC135HS,"[23, 38, 33]",black
B00EC135HS,"[23, 39, 33]",black
B00BYVBYCM,"[229, 227, 217]",white
B00AG697HA,"[71, 50, 49]",black
B005F1OFXM,"[244, 242, 243]",white
B005F1OFXM,"[244, 242, 243]",white
B0082AAG2C,"[214, 227, 236]",white
B008596IFE,"[191, 220, 228]",white
B007XCSFYQ,"[43, 41, 41]",black
B00FM5K2ZG,"[7, 42, 125]",black
B005XID8J4,"[204, 203, 201]",white
B00E0WOXFM,"[30, 30, 34]",black
B009K67ATE,"[13, 12, 13]",black
B0071GAPYC,"[42, 58, 77]",black
B00CMJCJF6,"[229, 214, 220]",white
B00BQX40X8,"[57, 175, 113]",green
B00CIUJ5A6,"[239, 235, 229]",white
B008OXJK9W,"[230, 230, 230]",white
B00CC6ZKPA,"[164, 41, 31]",red
B00DSRC0SW,"[140, 59, 87]",red
B0087YZ4MA,"[21, 19, 20]",black
B0087YZ4MA,"[21, 21, 21]",black
B004QVSUKG,"[139, 51, 83]",red
B0047MF2BY,"[59, 101, 100]",black
B0047MF2BY,"[59, 101, 100]",black
B00A17ENFK,"[249, 246, 247]",white
B00A17ENFK,"[38, 37, 32]",black
B00D4BPP6G,"[222, 165, 53]",red
B00D4BPP6G,"[222, 165, 53]",red
B003IHVHOK,"[68, 62, 68]",black
B00CX8ZDMC,"[201, 24, 34]",red
B009098A40,"[218, 216, 216]",white
B00CSZKF1O,"[222, 236, 236]",white
B00CSZKF1O,"[223, 236, 237]",white
B0079VHXIU,"[182, 156, 195]",white
B008VIMALA,"[244, 242, 241]",white
B008VIMALA,"[44, 42, 43]",black
B008VIMALA,"[44, 42, 43]",black
B008VIMALA,"[241, 240, 239]",white
B0088OZ1A4,"[56, 27, 41]",black
B00DKMZ31G,"[241, 129, 159]",white
B006VVN5HW,"[127, 22, 23]",black
